Syn Sort,XPath,level,ref,datatype,occurrence
64750,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress,4,cac:RegistrationAddress,AddressType,0..1
64760,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:ID,5,cbc:ID,Identifier,0..1
64770,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:AddressTypeCode,5,cbc:AddressTypeCode,Code,0..1
64780,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:AddressFormatCode,5,cbc:AddressFormatCode,Code,0..1
64790,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Postbox,5,cbc:Postbox,Text,0..1
64800,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Floor,5,cbc:Floor,Text,0..1
64810,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Room,5,cbc:Room,Text,0..1
64820,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:StreetName,5,cbc:StreetName,Name,0..1
64830,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:AdditionalStreetName,5,cbc:AdditionalStreetName,Name,0..1
64840,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:BlockName,5,cbc:BlockName,Name,0..1
64850,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:BuildingName,5,cbc:BuildingName,Name,0..1
64860,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:BuildingNumber,5,cbc:BuildingNumber,Text,0..1
64870,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:InhouseMail,5,cbc:InhouseMail,Text,0..1
64880,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Department,5,cbc:Department,Text,0..1
64890,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:MarkAttention,5,cbc:MarkAttention,Text,0..1
64900,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:MarkCare,5,cbc:MarkCare,Text,0..1
64910,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:PlotIdentification,5,cbc:PlotIdentification,Text,0..1
64920,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:CitySubdivisionName,5,cbc:CitySubdivisionName,Name,0..1
64930,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:CityName,5,cbc:CityName,Name,0..1
64940,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:PostalZone,5,cbc:PostalZone,Text,0..1
64950,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:CountrySubentity,5,cbc:CountrySubentity,Text,0..1
64960,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:CountrySubentityCode,5,cbc:CountrySubentityCode,Code,0..1
64970,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Region,5,cbc:Region,Text,0..1
64980,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:District,5,cbc:District,Text,0..1
64990,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:TimezoneOffset,5,cbc:TimezoneOffset,Text,0..1
65000,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cac:AddressLine,5,cac:AddressLine,AddressLineType,0..n
65010,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cac:Country,5,cac:Country,CountryType,0..1
65020,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cac:LocationCoordinate,5,cac:LocationCoordinate,LocationCoordinateType,0..n
65030,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme,4,cac:TaxScheme,TaxSchemeType,1..1
65040,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme/cbc:ID,5,cbc:ID,Identifier,0..1
65050,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme/cbc:Name,5,cbc:Name,Name,0..1
65060,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme/cbc:TaxTypeCode,5,cbc:TaxTypeCode,Code,0..1
65070,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme/cbc:CurrencyCode,5,cbc:CurrencyCode,Code,0..1
65080,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme/cac:JurisdictionRegionAddress,5,cac:JurisdictionRegionAddress,AddressType,0..n
65090,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity,3,cac:PartyLegalEntity,PartyLegalEntityType,0..n
65100,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:RegistrationName,4,cbc:RegistrationName,Name,0..1
65110,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:CompanyID,4,cbc:CompanyID,Identifier,0..1
65120,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:RegistrationDate,4,cbc:RegistrationDate,Date,0..1
65130,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:RegistrationExpirationDate,4,cbc:RegistrationExpirationDate,Date,0..1
65140,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:CompanyLegalFormCode,4,cbc:CompanyLegalFormCode,Code,0..1
65150,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:CompanyLegalForm,4,cbc:CompanyLegalForm,Text,0..1
65160,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:SoleProprietorshipIndicator,4,cbc:SoleProprietorshipIndicator,Indicator,0..1
65170,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:CompanyLiquidationStatusCode,4,cbc:CompanyLiquidationStatusCode,Code,0..1
65180,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:CorporateStockAmount,4,cbc:CorporateStockAmount,Amount,0..1
65190,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:FullyPaidSharesIndicator,4,cbc:FullyPaidSharesIndicator,Indicator,0..1
65200,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress,4,cac:RegistrationAddress,AddressType,0..1
65210,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:ID,5,cbc:ID,Identifier,0..1
65220,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:AddressTypeCode,5,cbc:AddressTypeCode,Code,0..1
65230,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:AddressFormatCode,5,cbc:AddressFormatCode,Code,0..1
65240,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Postbox,5,cbc:Postbox,Text,0..1
65250,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Floor,5,cbc:Floor,Text,0..1
65260,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Room,5,cbc:Room,Text,0..1
65270,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:StreetName,5,cbc:StreetName,Name,0..1
65280,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:AdditionalStreetName,5,cbc:AdditionalStreetName,Name,0..1
65290,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:BlockName,5,cbc:BlockName,Name,0..1
65300,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:BuildingName,5,cbc:BuildingName,Name,0..1
65310,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:BuildingNumber,5,cbc:BuildingNumber,Text,0..1
65320,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:InhouseMail,5,cbc:InhouseMail,Text,0..1
65330,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Department,5,cbc:Department,Text,0..1
65340,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:MarkAttention,5,cbc:MarkAttention,Text,0..1
65350,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:MarkCare,5,cbc:MarkCare,Text,0..1
65360,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:PlotIdentification,5,cbc:PlotIdentification,Text,0..1
65370,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:CitySubdivisionName,5,cbc:CitySubdivisionName,Name,0..1
65380,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:CityName,5,cbc:CityName,Name,0..1
65390,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:PostalZone,5,cbc:PostalZone,Text,0..1
65400,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:CountrySubentity,5,cbc:CountrySubentity,Text,0..1
65410,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:CountrySubentityCode,5,cbc:CountrySubentityCode,Code,0..1
65420,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Region,5,cbc:Region,Text,0..1
65430,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:District,5,cbc:District,Text,0..1
65440,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:TimezoneOffset,5,cbc:TimezoneOffset,Text,0..1
65450,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cac:AddressLine,5,cac:AddressLine,AddressLineType,0..n
65460,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cac:Country,5,cac:Country,CountryType,0..1
65470,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cac:LocationCoordinate,5,cac:LocationCoordinate,LocationCoordinateType,0..n
65480,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:CorporateRegistrationScheme,4,cac:CorporateRegistrationScheme,CorporateRegistrationSchemeType,0..1
65490,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:CorporateRegistrationScheme/cbc:ID,5,cbc:ID,Identifier,0..1
65500,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:CorporateRegistrationScheme/cbc:Name,5,cbc:Name,Name,0..1
65510,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:CorporateRegistrationScheme/cbc:CorporateRegistrationTypeCode,5,cbc:CorporateRegistrationTypeCode,Code,0..1
65520,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:CorporateRegistrationScheme/cac:JurisdictionRegionAddress,5,cac:JurisdictionRegionAddress,AddressType,0..n
65530,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:ShareholderParty,4,cac:ShareholderParty,ShareholderPartyType,0..n
65540,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:PartyLegalEntity/cac:ShareholderParty/cbc:PartecipationPercent,5,cbc:PartecipationPercent,Percent,0..1
65550,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Contact,3,cac:Contact,ContactType,0..1
65560,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Contact/cbc:ID,4,cbc:ID,Identifier,0..1
65570,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Contact/cbc:Name,4,cbc:Name,Name,0..1
65580,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Contact/cbc:Telephone,4,cbc:Telephone,Text,0..1
65590,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Contact/cbc:Telefax,4,cbc:Telefax,Text,0..1
65600,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Contact/cbc:ElectronicMail,4,cbc:ElectronicMail,Text,0..1
65610,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Contact/cbc:Note,4,cbc:Note,Text,0..n
65620,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Contact/cac:OtherCommunication,4,cac:OtherCommunication,CommunicationType,0..n
65630,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Contact/cac:OtherCommunication/cbc:ChannelCode,5,cbc:ChannelCode,Code,0..1
65640,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Contact/cac:OtherCommunication/cbc:Channel,5,cbc:Channel,Text,0..1
65650,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Contact/cac:OtherCommunication/cbc:Value,5,cbc:Value,Text,0..1
65660,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person,3,cac:Person,PersonType,0..n
65670,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cbc:ID,4,cbc:ID,Identifier,0..1
65680,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cbc:FirstName,4,cbc:FirstName,Name,0..1
65690,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cbc:FamilyName,4,cbc:FamilyName,Name,0..1
65700,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cbc:Title,4,cbc:Title,Text,0..1
65710,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cbc:MiddleName,4,cbc:MiddleName,Name,0..1
65720,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cbc:OtherName,4,cbc:OtherName,Name,0..1
65730,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cbc:NameSuffix,4,cbc:NameSuffix,Text,0..1
65740,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cbc:JobTitle,4,cbc:JobTitle,Text,0..1
65750,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cbc:NationalityID,4,cbc:NationalityID,Identifier,0..1
65760,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cbc:GenderCode,4,cbc:GenderCode,Code,0..1
65770,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cbc:BirthDate,4,cbc:BirthDate,Date,0..1
65780,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cbc:BirthplaceName,4,cbc:BirthplaceName,Text,0..1
65790,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cbc:OrganizationDepartment,4,cbc:OrganizationDepartment,Text,0..1
65800,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:Contact,4,cac:Contact,ContactType,0..1
65810,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:Contact/cbc:ID,5,cbc:ID,Identifier,0..1
65820,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:Contact/cbc:Name,5,cbc:Name,Name,0..1
65830,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:Contact/cbc:Telephone,5,cbc:Telephone,Text,0..1
65840,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:Contact/cbc:Telefax,5,cbc:Telefax,Text,0..1
65850,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:Contact/cbc:ElectronicMail,5,cbc:ElectronicMail,Text,0..1
65860,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:Contact/cbc:Note,5,cbc:Note,Text,0..n
65870,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:Contact/cac:OtherCommunication,5,cac:OtherCommunication,CommunicationType,0..n
65880,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:FinancialAccount,4,cac:FinancialAccount,FinancialAccountType,0..1
65890,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:ID,5,cbc:ID,Identifier,0..1
65900,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:Name,5,cbc:Name,Name,0..1
65910,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:AliasName,5,cbc:AliasName,Name,0..1
65920,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:AccountTypeCode,5,cbc:AccountTypeCode,Code,0..1
65930,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:AccountFormatCode,5,cbc:AccountFormatCode,Code,0..1
65940,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:CurrencyCode,5,cbc:CurrencyCode,Code,0..1
65950,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:PaymentNote,5,cbc:PaymentNote,Text,0..n
65960,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cac:FinancialInstitutionBranch,5,cac:FinancialInstitutionBranch,BranchType,0..1
65970,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cac:Country,5,cac:Country,CountryType,0..1
65980,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference,4,cac:IdentityDocumentReference,DocumentReferenceType,0..n
65990,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:ID,5,cbc:ID,Identifier,1..1
66000,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:CopyIndicator,5,cbc:CopyIndicator,Indicator,0..1
66010,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:UUID,5,cbc:UUID,Identifier,0..1
66020,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:IssueDate,5,cbc:IssueDate,Date,0..1
66030,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:IssueTime,5,cbc:IssueTime,Time,0..1
66040,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:DocumentTypeCode,5,cbc:DocumentTypeCode,Code,0..1
66050,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:DocumentType,5,cbc:DocumentType,Text,0..1
66060,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:XPath,5,cbc:XPath,Text,0..n
66070,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:LanguageID,5,cbc:LanguageID,Identifier,0..1
66080,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:LocaleCode,5,cbc:LocaleCode,Code,0..1
66090,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:VersionID,5,cbc:VersionID,Identifier,0..1
66100,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:DocumentStatusCode,5,cbc:DocumentStatusCode,Code,0..1
66110,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:DocumentDescription,5,cbc:DocumentDescription,Text,0..n
66120,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cac:Attachment,5,cac:Attachment,AttachmentType,0..1
66130,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cac:ValidityPeriod,5,cac:ValidityPeriod,PeriodType,0..1
66140,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cac:ResultOfVerification,5,cac:ResultOfVerification,ResultOfVerificationType,0..1
66150,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress,4,cac:ResidenceAddress,AddressType,0..1
66160,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:ID,5,cbc:ID,Identifier,0..1
66170,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:AddressTypeCode,5,cbc:AddressTypeCode,Code,0..1
66180,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:AddressFormatCode,5,cbc:AddressFormatCode,Code,0..1
66190,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:Postbox,5,cbc:Postbox,Text,0..1
66200,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:Floor,5,cbc:Floor,Text,0..1
66210,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:Room,5,cbc:Room,Text,0..1
66220,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:StreetName,5,cbc:StreetName,Name,0..1
66230,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:AdditionalStreetName,5,cbc:AdditionalStreetName,Name,0..1
66240,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:BlockName,5,cbc:BlockName,Name,0..1
66250,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:BuildingName,5,cbc:BuildingName,Name,0..1
66260,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:BuildingNumber,5,cbc:BuildingNumber,Text,0..1
66270,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:InhouseMail,5,cbc:InhouseMail,Text,0..1
66280,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:Department,5,cbc:Department,Text,0..1
66290,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:MarkAttention,5,cbc:MarkAttention,Text,0..1
66300,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:MarkCare,5,cbc:MarkCare,Text,0..1
66310,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:PlotIdentification,5,cbc:PlotIdentification,Text,0..1
66320,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:CitySubdivisionName,5,cbc:CitySubdivisionName,Name,0..1
66330,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:CityName,5,cbc:CityName,Name,0..1
66340,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:PostalZone,5,cbc:PostalZone,Text,0..1
66350,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:CountrySubentity,5,cbc:CountrySubentity,Text,0..1
66360,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:CountrySubentityCode,5,cbc:CountrySubentityCode,Code,0..1
66370,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:Region,5,cbc:Region,Text,0..1
66380,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:District,5,cbc:District,Text,0..1
66390,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:TimezoneOffset,5,cbc:TimezoneOffset,Text,0..1
66400,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cac:AddressLine,5,cac:AddressLine,AddressLineType,0..n
66410,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cac:Country,5,cac:Country,CountryType,0..1
66420,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cac:LocationCoordinate,5,cac:LocationCoordinate,LocationCoordinateType,0..n
66430,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:AgentParty,3,cac:AgentParty,PartyType,0..1
66440,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:ServiceProviderParty,3,cac:ServiceProviderParty,ServiceProviderPartyType,0..n
66450,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:ServiceProviderParty/cbc:ID,4,cbc:ID,Identifier,0..1
66460,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:ServiceProviderParty/cbc:ServiceTypeCode,4,cbc:ServiceTypeCode,Code,0..1
66470,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:ServiceProviderParty/cbc:ServiceType,4,cbc:ServiceType,Text,0..n
66480,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:ServiceProviderParty/cac:SellerContact,4,cac:SellerContact,ContactType,0..1
66490,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:ServiceProviderParty/cac:SellerContact/cbc:ID,5,cbc:ID,Identifier,0..1
66500,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:ServiceProviderParty/cac:SellerContact/cbc:Name,5,cbc:Name,Name,0..1
66510,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:ServiceProviderParty/cac:SellerContact/cbc:Telephone,5,cbc:Telephone,Text,0..1
66520,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:ServiceProviderParty/cac:SellerContact/cbc:Telefax,5,cbc:Telefax,Text,0..1
66530,/Invoice/cac:BuyerCustomerParty/cac:Party/cac:ServiceProviderParty/cac:SellerContact/cbc:ElectronicMail,5,cbc:ElectronicMail,Text,0..1
